2024-01-19 09:26:36,318 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\guice-5.1.0.jar
2024-01-19 09:26:36,318 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\httpclient-4.5.14.jar
2024-01-19 09:26:36,318 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\httpcore-4.4.16.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\jansi-2.4.0.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\jcl-over-slf4j-1.7.36.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-artifact-3.9.5.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-builder-support-3.9.5.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-compat-3.9.5.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-core-3.9.5.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-embedder-3.9.5.jar
2024-01-19 09:26:36,319 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-3.9.5.jar
2024-01-19 09:26:36,320 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-builder-3.9.5.jar
2024-01-19 09:26:36,320 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-plugin-api-3.9.5.jar
2024-01-19 09:26:36,320 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-repository-metadata-3.9.5.jar
